review_id,employee_id,review_date,reviewer_id,rating,goals_met,promotion_recommended,comments
21646,11646,2024-05-25,13233,4,TRUE,TRUE,Strong performance; exceeds expectations.
21647,11647,2025-06-15,13245,5,TRUE,FALSE,Outstanding contributor; top performer.
21648,11648,2025-07-26,12094,3,,FALSE,Meets expectations; room for growth.
21649,11649,2025-03-10,13372,3,TRUE,FALSE,Meets expectations; room for growth.
21650,11650,2024-08-01,13218,5,FALSE,FALSE,Outstanding contributor; top performer.
21651,11651,2024-12-06,12378,3,TRUE,FALSE,Meets expectations; room for growth.
21652,11652,2025-06-01,11685,3,TRUE,FALSE,Meets expectations; room for growth.
21653,11653,2025-10-12,11650,4,TRUE,FALSE,Strong performance; exceeds expectations.
21654,11654,2025-11-03,10989,3,TRUE,FALSE,Meets expectations; room for growth.
21655,11655,2024-02-08,10004,4,TRUE,FALSE,Strong performance; exceeds expectations.
21656,11656,2025-01-03,10958,1,FALSE,FALSE,Needs improvement in key areas.
21657,11657,,12495,4,TRUE,FALSE,Strong performance; exceeds expectations.
21658,11658,2024-08-04,12309,,TRUE,FALSE,Strong performance; exceeds expectations.
21659,11659,2024-04-19,11409,,TRUE,FALSE,Strong performance; exceeds expectations.
21660,11660,2024-07-11,11660,4,FALSE,FALSE,Strong performance; exceeds expectations.
21661,11661,2024-02-15,12623,5,FALSE,FALSE,Outstanding contributor; top performer.
21662,11662,2025-05-10,,2,FALSE,,Needs improvement in key areas.
21663,11663,,10785,3,TRUE,FALSE,Meets expectations; room for growth.
21664,11664,,11790,5,FALSE,TRUE,Outstanding contributor; top performer.
21665,11665,2025-03-11,13218,3,TRUE,FALSE,Meets expectations; room for growth.
21666,11666,2025-03-24,13215,4,TRUE,FALSE,
21667,11667,2025-01-07,10750,4,TRUE,FALSE,Strong performance; exceeds expectations.
21668,11668,2025-05-21,10231,,TRUE,FALSE,Strong performance; exceeds expectations.
21669,11669,2025-08-07,10750,,FALSE,FALSE,Outstanding contributor; top performer.
21670,11670,2024-08-24,12472,4,TRUE,FALSE,Strong performance; exceeds expectations.
,11671,2024-08-29,10004,2,FALSE,FALSE,Needs improvement in key areas.
21672,11672,2025-07-08,11218,4,FALSE,FALSE,Strong performance; exceeds expectations.
21673,11673,2025-05-23,11451,5,TRUE,FALSE,Outstanding contributor; top performer.
21674,11674,2024-06-05,12046,,TRUE,FALSE,Meets expectations; room for growth.
21675,11675,2024-02-17,11027,4,TRUE,FALSE,Strong performance; exceeds expectations.
21676,11676,2025-06-01,10995,4,FALSE,FALSE,Strong performance; exceeds expectations.
21677,11677,2024-08-26,13229,3,TRUE,FALSE,Meets expectations; room for growth.
21678,11678,2024-04-16,11104,3,TRUE,FALSE,Meets expectations; room for growth.
,11679,2024-11-17,11938,4,TRUE,FALSE,Strong performance; exceeds expectations.
21680,11680,2025-04-14,,,TRUE,FALSE,Meets expectations; room for growth.
21681,11681,2025-04-10,10465,4,TRUE,FALSE,Strong performance; exceeds expectations.
21682,11682,2025-04-10,10624,3,TRUE,FALSE,Meets expectations; room for growth.
21683,11683,2025-02-06,13372,3,TRUE,FALSE,Meets expectations; room for growth.
21684,11684,2025-10-02,13287,2,TRUE,FALSE,Needs improvement in key areas.
21685,11685,2024-12-31,11731,2,TRUE,FALSE,Needs improvement in key areas.
21686,11686,,12623,4,TRUE,FALSE,Strong performance; exceeds expectations.
21687,11687,2024-10-27,11292,4,TRUE,FALSE,Strong performance; exceeds expectations.
21688,11688,2024-10-15,12742,2,TRUE,FALSE,Needs improvement in key areas.
21689,11689,2024-07-11,13263,3,TRUE,FALSE,Meets expectations; room for growth.
21690,11690,2025-02-07,13261,3,TRUE,FALSE,Meets expectations; room for growth.
21691,11691,2024-07-18,,3,TRUE,FALSE,
21692,11692,,11105,5,TRUE,FALSE,Outstanding contributor; top performer.
21693,11693,2025-06-15,10488,3,FALSE,FALSE,Meets expectations; room for growth.
21694,11694,2024-08-22,12551,4,FALSE,FALSE,Strong performance; exceeds expectations.
21695,11695,2023-12-31,10007,4,TRUE,FALSE,Strong performance; exceeds expectations.
21696,11696,2023-12-26,13215,,FALSE,FALSE,Outstanding contributor; top performer.
21697,11697,2024-03-29,12887,4,FALSE,FALSE,Strong performance; exceeds expectations.
21698,11698,2024-12-23,10720,4,FALSE,FALSE,Strong performance; exceeds expectations.
21699,11699,2025-01-04,12378,3,TRUE,FALSE,Meets expectations; room for growth.
21700,11700,2024-10-02,11382,4,TRUE,FALSE,Strong performance; exceeds expectations.
21701,11701,2024-06-12,10800,4,TRUE,FALSE,Strong performance; exceeds expectations.
21702,11702,2024-10-09,11139,5,FALSE,TRUE,Outstanding contributor; top performer.
21703,11703,2025-09-27,11604,3,TRUE,FALSE,Meets expectations; room for growth.
21704,11704,2024-09-09,13042,3,TRUE,FALSE,Meets expectations; room for growth.
21705,11705,2025-08-01,10611,4,FALSE,FALSE,Strong performance; exceeds expectations.
21706,11706,2024-08-31,11220,4,FALSE,FALSE,Strong performance; exceeds expectations.
21707,11707,2025-01-31,,4,TRUE,FALSE,Strong performance; exceeds expectations.
21708,11708,2025-02-19,12137,3,TRUE,,
21709,11709,2024-09-05,11121,5,FALSE,FALSE,Outstanding contributor; top performer.
21710,11710,2024-08-22,11945,4,TRUE,FALSE,Strong performance; exceeds expectations.
21711,11711,2024-10-20,10255,3,TRUE,FALSE,Meets expectations; room for growth.
21712,11712,2025-03-27,10094,4,TRUE,FALSE,Strong performance; exceeds expectations.
21713,11713,,11520,2,TRUE,FALSE,Needs improvement in key areas.
21714,11714,2024-08-13,12772,2,TRUE,FALSE,Needs improvement in key areas.
21715,11715,2025-06-08,13035,5,TRUE,FALSE,Outstanding contributor; top performer.
21716,11716,2024-05-13,10798,4,TRUE,TRUE,Strong performance; exceeds expectations.
21717,11717,2025-05-07,12509,4,TRUE,FALSE,Strong performance; exceeds expectations.
21718,11718,2024-03-05,13261,3,TRUE,FALSE,Meets expectations; room for growth.
21719,11719,2024-08-25,12742,,TRUE,FALSE,Meets expectations; room for growth.
21720,11720,2024-11-04,12787,4,TRUE,FALSE,Strong performance; exceeds expectations.
21721,11721,2024-06-12,12787,5,TRUE,FALSE,Outstanding contributor; top performer.
21722,11722,2025-08-05,,4,FALSE,FALSE,Strong performance; exceeds expectations.
21723,11723,,12408,4,TRUE,FALSE,Strong performance; exceeds expectations.
21724,11724,2024-10-07,13268,3,TRUE,FALSE,Meets expectations; room for growth.
21725,11725,2025-11-30,10900,4,TRUE,FALSE,Strong performance; exceeds expectations.
21726,11726,2025-03-10,10094,4,TRUE,FALSE,Strong performance; exceeds expectations.
21727,11727,2025-06-18,11612,,TRUE,FALSE,Outstanding contributor; top performer.
21728,11728,2024-02-05,10958,3,TRUE,FALSE,Meets expectations; room for growth.
21729,11729,2025-06-28,12754,5,FALSE,FALSE,Outstanding contributor; top performer.
21730,11730,2025-10-22,11660,4,,FALSE,Strong performance; exceeds expectations.
21731,11731,2024-04-28,12125,5,TRUE,FALSE,Outstanding contributor; top performer.
21732,,2024-02-09,10008,3,FALSE,FALSE,Meets expectations; room for growth.
21733,11733,2024-07-19,10798,3,TRUE,FALSE,Meets expectations; room for growth.
21734,11734,2024-03-04,10041,3,TRUE,FALSE,Meets expectations; room for growth.
21735,11735,2024-11-16,13432,3,TRUE,FALSE,Meets expectations; room for growth.
21736,11736,2025-11-21,11938,3,TRUE,FALSE,Meets expectations; room for growth.
21737,11737,2024-11-28,11520,4,TRUE,,Strong performance; exceeds expectations.
21738,11738,2025-02-23,10517,4,TRUE,FALSE,Strong performance; exceeds expectations.
21739,11739,2024-07-08,12385,4,TRUE,TRUE,Strong performance; exceeds expectations.
21740,11740,2025-07-03,11691,4,FALSE,FALSE,Strong performance; exceeds expectations.
21741,11741,2024-02-14,12441,1,TRUE,FALSE,Needs improvement in key areas.
21742,11742,2024-07-11,13140,1,TRUE,FALSE,
21743,11743,2024-04-17,13245,4,TRUE,FALSE,Strong performance; exceeds expectations.
21744,11744,2024-10-17,11612,,TRUE,FALSE,Strong performance; exceeds expectations.
21745,11745,2025-09-23,11612,3,TRUE,FALSE,Meets expectations; room for growth.
,11746,2025-06-10,11267,3,TRUE,FALSE,Meets expectations; room for growth.
21747,11747,2024-05-07,11892,1,TRUE,FALSE,Needs improvement in key areas.
21748,11748,2025-06-02,12247,3,TRUE,FALSE,Meets expectations; room for growth.
21749,11749,2024-10-31,10726,3,TRUE,FALSE,Meets expectations; room for growth.
21750,11750,2024-10-05,12140,5,TRUE,FALSE,Outstanding contributor; top performer.
21751,11751,2024-05-06,13166,,TRUE,FALSE,
21752,11752,2024-10-15,,3,,FALSE,Meets expectations; room for growth.
21753,11753,,11337,4,TRUE,FALSE,Strong performance; exceeds expectations.
21754,,2025-05-11,11664,4,TRUE,FALSE,Strong performance; exceeds expectations.
,,2024-01-13,13021,3,FALSE,FALSE,Meets expectations; room for growth.
21756,11756,2024-03-05,12543,3,,FALSE,
21757,11757,2024-10-24,12010,3,FALSE,FALSE,Meets expectations; room for growth.
21758,11758,2024-10-14,11218,2,FALSE,FALSE,Needs improvement in key areas.
21759,11759,2024-11-23,10094,4,TRUE,FALSE,Strong performance; exceeds expectations.
21760,,,13454,3,TRUE,FALSE,Meets expectations; room for growth.
21761,11761,2024-05-15,12551,3,FALSE,FALSE,Meets expectations; room for growth.
21762,11762,2024-01-07,10803,5,TRUE,FALSE,Outstanding contributor; top performer.
21763,11763,2025-01-07,10542,4,TRUE,FALSE,Strong performance; exceeds expectations.
21764,11764,2025-07-19,12623,4,TRUE,FALSE,Strong performance; exceeds expectations.
21765,11765,2025-01-01,11104,3,FALSE,FALSE,Meets expectations; room for growth.
21766,11766,2024-10-06,11768,4,TRUE,FALSE,Strong performance; exceeds expectations.
21767,11767,2024-08-07,12495,3,,FALSE,Meets expectations; room for growth.
21768,11768,2025-09-14,11578,4,FALSE,FALSE,Strong performance; exceeds expectations.
21769,11769,2025-04-09,,2,,FALSE,Needs improvement in key areas.
21770,11770,2025-10-16,11596,3,TRUE,FALSE,Meets expectations; room for growth.
21771,11771,2024-08-31,10400,2,TRUE,FALSE,Needs improvement in key areas.
21772,11772,2024-11-05,13042,4,,TRUE,Strong performance; exceeds expectations.
21773,11773,2025-11-18,10330,3,TRUE,,Meets expectations; room for growth.
,11774,2023-12-28,10454,5,,FALSE,Outstanding contributor; top performer.
21775,11775,2024-06-27,10331,3,TRUE,FALSE,Meets expectations; room for growth.
21776,11776,2025-01-09,10394,3,TRUE,FALSE,Meets expectations; room for growth.
21777,11777,,10127,1,TRUE,FALSE,Needs improvement in key areas.
21778,11778,2024-12-23,11892,5,TRUE,FALSE,Outstanding contributor; top performer.
,11779,2025-08-13,11724,4,TRUE,FALSE,Strong performance; exceeds expectations.
21780,11780,2024-11-28,11451,1,TRUE,FALSE,Needs improvement in key areas.
21781,11781,2025-11-06,11942,4,TRUE,TRUE,Strong performance; exceeds expectations.
21782,11782,2024-04-29,13166,5,FALSE,FALSE,Outstanding contributor; top performer.
21783,11783,2024-12-30,10100,3,TRUE,FALSE,Meets expectations; room for growth.
21784,11784,2024-10-30,10582,2,TRUE,FALSE,Needs improvement in key areas.
21785,11785,2024-05-08,10206,4,TRUE,,Strong performance; exceeds expectations.
,11786,2025-01-05,11396,4,TRUE,FALSE,Strong performance; exceeds expectations.
21787,11787,2024-10-11,13218,5,TRUE,FALSE,Outstanding contributor; top performer.
21788,11788,2024-11-18,11991,4,TRUE,FALSE,Strong performance; exceeds expectations.
21789,11789,2024-01-23,10645,2,FALSE,FALSE,Needs improvement in key areas.
21790,11790,2025-08-23,11675,4,TRUE,FALSE,Strong performance; exceeds expectations.
21791,11791,2025-08-21,12551,1,TRUE,FALSE,Needs improvement in key areas.
21792,11792,2024-06-28,11272,4,TRUE,FALSE,Strong performance; exceeds expectations.
21793,11793,2024-03-06,10624,4,TRUE,TRUE,Strong performance; exceeds expectations.
21794,11794,2025-11-11,12375,4,TRUE,FALSE,Strong performance; exceeds expectations.
21795,11795,,11105,4,TRUE,TRUE,Strong performance; exceeds expectations.
21796,11796,2024-08-06,12099,4,TRUE,FALSE,Strong performance; exceeds expectations.
21797,11797,2024-07-14,10454,4,TRUE,TRUE,Strong performance; exceeds expectations.
21798,11798,2025-03-18,,4,TRUE,FALSE,Strong performance; exceeds expectations.
21799,11799,2024-11-03,,2,FALSE,FALSE,Needs improvement in key areas.
,11800,2024-08-11,13242,5,TRUE,FALSE,Outstanding contributor; top performer.
21801,11801,2024-03-29,12623,1,TRUE,FALSE,Needs improvement in key areas.
21802,11802,2024-08-18,11337,4,,FALSE,Strong performance; exceeds expectations.
21803,11803,2024-12-23,10758,4,TRUE,FALSE,Strong performance; exceeds expectations.
,11804,2024-12-27,13366,4,TRUE,FALSE,Strong performance; exceeds expectations.
21805,11805,2024-03-04,12244,4,TRUE,FALSE,Strong performance; exceeds expectations.
21806,11806,2025-06-01,10269,3,FALSE,FALSE,Meets expectations; room for growth.
21807,11807,2024-02-15,10090,4,FALSE,FALSE,Strong performance; exceeds expectations.
21808,11808,2024-08-16,11267,4,,FALSE,Strong performance; exceeds expectations.
21809,11809,2024-06-24,12372,3,TRUE,FALSE,Meets expectations; room for growth.
21810,11810,2025-09-01,11104,2,TRUE,FALSE,Needs improvement in key areas.
21811,11811,,,5,TRUE,FALSE,Outstanding contributor; top performer.
21812,11812,2024-10-01,11497,4,FALSE,FALSE,Strong performance; exceeds expectations.
21813,11813,2025-01-17,12244,4,TRUE,TRUE,Strong performance; exceeds expectations.
21814,11814,2025-03-07,11790,1,FALSE,FALSE,Needs improvement in key areas.
21815,11815,2025-07-11,,5,FALSE,TRUE,Outstanding contributor; top performer.
21816,11816,2024-01-03,11514,5,TRUE,FALSE,Outstanding contributor; top performer.
21817,11817,2025-06-07,10076,4,TRUE,FALSE,Strong performance; exceeds expectations.
21818,11818,2025-03-12,10900,5,TRUE,FALSE,Outstanding contributor; top performer.
21819,11819,2025-01-31,12094,4,FALSE,FALSE,Strong performance; exceeds expectations.
21820,11820,2025-02-14,11409,2,TRUE,FALSE,
21821,11821,2024-08-10,10281,3,TRUE,FALSE,Meets expectations; room for growth.
21822,11822,2025-04-22,11945,5,TRUE,FALSE,Outstanding contributor; top performer.
21823,11823,2025-03-21,11991,4,TRUE,FALSE,Strong performance; exceeds expectations.
21824,11824,2025-05-22,11382,2,FALSE,FALSE,Needs improvement in key areas.
21825,,2025-04-15,11248,3,TRUE,FALSE,Meets expectations; room for growth.
21826,11826,2024-08-20,12742,4,TRUE,FALSE,Strong performance; exceeds expectations.
21827,11827,2023-12-21,11604,5,FALSE,FALSE,Outstanding contributor; top performer.
21828,11828,2025-10-14,11382,4,TRUE,FALSE,Strong performance; exceeds expectations.
21829,11829,2025-10-25,11736,3,TRUE,FALSE,Meets expectations; room for growth.
21830,11830,2024-11-05,12385,3,TRUE,FALSE,
21831,11831,2024-08-30,10593,3,TRUE,FALSE,Meets expectations; room for growth.
21832,11832,2025-10-06,12309,3,TRUE,FALSE,Meets expectations; room for growth.
21833,11833,2024-07-18,12321,4,FALSE,FALSE,
21834,11834,2025-05-30,12385,3,TRUE,FALSE,Meets expectations; room for growth.
21835,11835,2025-11-27,13046,,FALSE,FALSE,Strong performance; exceeds expectations.
21836,11836,2025-01-09,10465,5,FALSE,FALSE,Outstanding contributor; top performer.
21837,11837,,10547,4,FALSE,TRUE,Strong performance; exceeds expectations.
21838,11838,2025-05-10,11952,4,TRUE,FALSE,Strong performance; exceeds expectations.
21839,11839,2025-04-17,11638,2,TRUE,FALSE,Needs improvement in key areas.
21840,11840,2025-03-18,13001,4,TRUE,FALSE,
21841,11841,2024-02-08,13415,2,FALSE,FALSE,Needs improvement in key areas.
21842,11842,2025-11-16,10547,3,TRUE,FALSE,Meets expectations; room for growth.
21843,11843,2025-05-18,10231,4,TRUE,TRUE,Strong performance; exceeds expectations.
21844,11844,2025-02-25,10367,4,TRUE,TRUE,Strong performance; exceeds expectations.
21845,11845,2025-08-05,11157,3,TRUE,FALSE,Meets expectations; room for growth.
21846,11846,2025-07-06,11121,4,TRUE,FALSE,Strong performance; exceeds expectations.
21847,11847,2024-07-09,11589,4,TRUE,FALSE,
21848,11848,,11549,3,TRUE,FALSE,Meets expectations; room for growth.
21849,11849,2024-06-25,11892,3,TRUE,FALSE,Meets expectations; room for growth.
21850,11850,2025-02-02,12408,,TRUE,FALSE,Outstanding contributor; top performer.
21851,11851,2024-11-27,10269,3,FALSE,FALSE,Meets expectations; room for growth.
21852,11852,2025-08-27,13242,5,TRUE,FALSE,Outstanding contributor; top performer.
21853,11853,2024-10-10,12472,5,TRUE,FALSE,Outstanding contributor; top performer.
21854,11854,2025-06-24,11729,5,FALSE,TRUE,
21855,11855,2024-03-31,10046,4,FALSE,FALSE,Strong performance; exceeds expectations.
21856,11856,2025-08-12,11962,3,TRUE,FALSE,Meets expectations; room for growth.
21857,,2024-08-06,11382,4,FALSE,FALSE,Strong performance; exceeds expectations.
21858,11858,2025-08-17,10454,4,,TRUE,Strong performance; exceeds expectations.
21859,11859,2025-07-22,12153,5,TRUE,FALSE,Outstanding contributor; top performer.
21860,11860,2024-06-18,10302,4,TRUE,FALSE,Strong performance; exceeds expectations.
21861,11861,2024-05-17,10008,5,TRUE,FALSE,Outstanding contributor; top performer.
21862,11862,2024-08-28,12565,3,TRUE,FALSE,Meets expectations; room for growth.
21863,11863,2024-12-01,12385,3,TRUE,FALSE,Meets expectations; room for growth.
21864,11864,2024-07-07,10488,3,TRUE,FALSE,Meets expectations; room for growth.
21865,11865,2024-06-20,12587,3,,FALSE,Meets expectations; room for growth.
21866,11866,2024-02-24,12565,4,FALSE,FALSE,Strong performance; exceeds expectations.
21867,11867,2025-10-12,10292,3,TRUE,FALSE,Meets expectations; room for growth.
21868,11868,2024-05-20,10611,4,TRUE,FALSE,
21869,,2024-04-19,12435,5,TRUE,,Outstanding contributor; top performer.
21870,11870,2025-01-25,10231,4,FALSE,FALSE,Strong performance; exceeds expectations.
21871,11871,2025-07-06,12571,3,FALSE,FALSE,Meets expectations; room for growth.
21872,11872,2025-10-28,12824,4,TRUE,FALSE,Strong performance; exceeds expectations.
21873,11873,2024-12-14,10517,,TRUE,FALSE,Meets expectations; room for growth.
21874,11874,2024-05-02,11104,3,TRUE,FALSE,Meets expectations; room for growth.
21875,11875,2025-05-25,12958,4,FALSE,FALSE,Strong performance; exceeds expectations.
21876,11876,2024-07-10,12415,4,,FALSE,Strong performance; exceeds expectations.
21877,11877,2025-09-01,10302,5,TRUE,TRUE,Outstanding contributor; top performer.
21878,11878,2025-04-21,10269,5,TRUE,FALSE,
21879,11879,2024-08-13,13454,4,TRUE,FALSE,Strong performance; exceeds expectations.
21880,,2024-04-19,10365,4,TRUE,FALSE,Strong performance; exceeds expectations.
21881,,2025-07-08,13366,3,FALSE,FALSE,Meets expectations; room for growth.
21882,11882,,10352,4,TRUE,FALSE,Strong performance; exceeds expectations.
21883,11883,2025-04-21,12372,3,FALSE,FALSE,Meets expectations; room for growth.
21884,11884,2024-12-01,10703,3,TRUE,FALSE,Meets expectations; room for growth.
21885,11885,2025-03-11,10231,4,FALSE,FALSE,Strong performance; exceeds expectations.
21886,11886,2025-01-25,10589,4,FALSE,FALSE,Strong performance; exceeds expectations.
21887,11887,2025-06-04,11209,4,TRUE,TRUE,Strong performance; exceeds expectations.
21888,11888,2025-09-03,13021,4,FALSE,FALSE,Strong performance; exceeds expectations.
21889,11889,2025-01-28,10725,5,TRUE,FALSE,Outstanding contributor; top performer.
21890,11890,2024-12-09,11660,5,TRUE,FALSE,Outstanding contributor; top performer.
21891,11891,2023-12-19,12472,4,TRUE,FALSE,
21892,11892,2024-06-04,11745,2,,FALSE,Needs improvement in key areas.
21893,11893,2025-08-20,11945,1,TRUE,FALSE,Needs improvement in key areas.
21894,11894,2024-01-08,13366,4,TRUE,FALSE,Strong performance; exceeds expectations.
21895,11895,2024-03-08,10800,3,TRUE,FALSE,Meets expectations; room for growth.
21896,11896,2025-08-27,13167,3,FALSE,FALSE,Meets expectations; room for growth.
21897,11897,2024-10-25,11638,4,TRUE,FALSE,Strong performance; exceeds expectations.
21898,11898,2025-10-05,10947,4,TRUE,FALSE,Strong performance; exceeds expectations.
21899,11899,2024-01-11,10204,3,FALSE,FALSE,Meets expectations; room for growth.
21900,11900,2025-01-26,11790,1,FALSE,FALSE,Needs improvement in key areas.
21901,11901,2025-09-16,,3,TRUE,FALSE,Meets expectations; room for growth.
21902,11902,2024-09-24,12182,3,,FALSE,Meets expectations; room for growth.
21903,11903,,11072,5,FALSE,FALSE,Outstanding contributor; top performer.
21904,11904,2025-09-22,11105,3,TRUE,FALSE,Meets expectations; room for growth.
21905,11905,2025-10-30,12672,3,TRUE,FALSE,Meets expectations; room for growth.
21906,11906,2025-03-20,11267,4,TRUE,FALSE,Strong performance; exceeds expectations.
21907,11907,2024-09-13,11944,4,TRUE,FALSE,
21908,11908,2024-12-14,11578,4,TRUE,FALSE,Strong performance; exceeds expectations.
21909,11909,,13366,4,FALSE,FALSE,Strong performance; exceeds expectations.
21910,11910,2025-07-01,13434,3,TRUE,FALSE,Meets expectations; room for growth.
21911,11911,2025-08-28,10589,3,TRUE,FALSE,Meets expectations; room for growth.
21912,11912,2025-05-21,11267,,TRUE,FALSE,Strong performance; exceeds expectations.
21913,11913,2024-04-01,10172,4,,,Strong performance; exceeds expectations.
21914,11914,2025-10-29,11145,5,TRUE,FALSE,Outstanding contributor; top performer.
21915,11915,2024-06-23,10542,3,TRUE,FALSE,Meets expectations; room for growth.
21916,11916,2024-02-28,13392,5,FALSE,FALSE,Outstanding contributor; top performer.
21917,11917,2024-03-06,10785,4,TRUE,FALSE,Strong performance; exceeds expectations.
21918,11918,2025-04-10,10947,4,TRUE,FALSE,Strong performance; exceeds expectations.
21919,11919,2025-02-19,10601,4,TRUE,FALSE,Strong performance; exceeds expectations.
21920,11920,2024-06-21,10008,4,FALSE,FALSE,Strong performance; exceeds expectations.
21921,11921,2024-02-24,,4,TRUE,FALSE,Strong performance; exceeds expectations.
21922,11922,2024-03-01,11596,4,FALSE,FALSE,Strong performance; exceeds expectations.
,11923,2024-01-08,12067,4,FALSE,FALSE,Strong performance; exceeds expectations.
21924,11924,2024-07-17,,3,TRUE,FALSE,Meets expectations; room for growth.
21925,11925,2024-04-06,13415,5,FALSE,FALSE,Outstanding contributor; top performer.
21926,11926,2025-09-05,12571,3,TRUE,FALSE,Meets expectations; room for growth.
21927,11927,2025-11-27,10004,3,FALSE,FALSE,Meets expectations; room for growth.
21928,11928,2024-10-16,12067,2,TRUE,,Needs improvement in key areas.
21929,11929,2024-10-15,11590,4,TRUE,,Strong performance; exceeds expectations.
21930,11930,2025-07-02,12153,4,FALSE,,Strong performance; exceeds expectations.
21931,11931,2024-11-22,13042,3,FALSE,FALSE,Meets expectations; room for growth.
21932,11932,2024-11-30,11157,3,TRUE,FALSE,Meets expectations; room for growth.
21933,11933,,12001,3,FALSE,FALSE,Meets expectations; room for growth.
21934,11934,2024-04-15,11269,5,TRUE,FALSE,Outstanding contributor; top performer.
21935,11935,2024-06-16,12782,3,TRUE,FALSE,Meets expectations; room for growth.
21936,11936,2024-12-20,10606,2,TRUE,FALSE,Needs improvement in key areas.
21937,11937,2025-01-09,11549,2,FALSE,FALSE,Needs improvement in key areas.
21938,11938,2024-03-29,10679,3,TRUE,FALSE,
21939,11939,2025-10-15,11664,4,TRUE,FALSE,Strong performance; exceeds expectations.
21940,11940,2025-03-05,10725,3,TRUE,FALSE,Meets expectations; room for growth.
21941,,2024-01-09,13001,3,,FALSE,Meets expectations; room for growth.
21942,11942,2024-09-26,11782,3,TRUE,FALSE,Meets expectations; room for growth.
21943,11943,2025-03-15,10004,3,TRUE,FALSE,Meets expectations; room for growth.
21944,11944,2025-11-05,10542,3,TRUE,FALSE,Meets expectations; room for growth.
21945,11945,2024-10-26,10495,3,FALSE,FALSE,Meets expectations; room for growth.
21946,11946,,,5,FALSE,FALSE,Outstanding contributor; top performer.
21947,11947,2025-09-20,12658,4,FALSE,FALSE,Strong performance; exceeds expectations.
21948,11948,2024-06-09,12713,4,TRUE,FALSE,Strong performance; exceeds expectations.
21949,11949,2024-03-25,10206,3,FALSE,FALSE,Meets expectations; room for growth.
21950,11950,2024-07-27,11892,4,FALSE,FALSE,Strong performance; exceeds expectations.
21951,11951,2025-06-05,10090,4,FALSE,FALSE,
21952,11952,2023-12-25,13432,4,TRUE,FALSE,Strong performance; exceeds expectations.
21953,11953,2024-02-16,,4,TRUE,,Strong performance; exceeds expectations.
21954,11954,2025-07-19,10989,4,FALSE,FALSE,Strong performance; exceeds expectations.
21955,11955,2025-08-16,13028,3,TRUE,FALSE,Meets expectations; room for growth.
21956,11956,2024-04-14,10989,4,TRUE,FALSE,Strong performance; exceeds expectations.
21957,11957,2024-03-19,11549,4,TRUE,FALSE,Strong performance; exceeds expectations.
,11958,2024-07-03,11037,4,TRUE,,Strong performance; exceeds expectations.
21959,11959,2024-10-12,12782,5,FALSE,TRUE,Outstanding contributor; top performer.
21960,11960,2024-12-12,10726,4,TRUE,TRUE,Strong performance; exceeds expectations.
21961,11961,2025-10-26,11790,1,TRUE,FALSE,Needs improvement in key areas.
21962,11962,2025-05-24,11547,4,,FALSE,Strong performance; exceeds expectations.
,11963,,10400,,FALSE,,Outstanding contributor; top performer.
21964,11964,2025-06-22,12976,2,TRUE,FALSE,Needs improvement in key areas.
21965,11965,2024-11-01,13219,2,TRUE,FALSE,Needs improvement in key areas.
21966,11966,2025-05-18,12099,3,TRUE,FALSE,Meets expectations; room for growth.
21967,,2024-06-02,12472,4,FALSE,FALSE,Strong performance; exceeds expectations.
,11968,2025-05-30,12623,2,TRUE,FALSE,Needs improvement in key areas.
21969,11969,2024-12-04,12543,3,FALSE,FALSE,Meets expectations; room for growth.
21970,11970,,10454,4,TRUE,FALSE,Strong performance; exceeds expectations.
21971,11971,2024-07-25,11543,,TRUE,FALSE,Meets expectations; room for growth.
21972,11972,2024-04-16,10281,3,TRUE,FALSE,Meets expectations; room for growth.
21973,11973,2025-11-16,13432,3,FALSE,FALSE,Meets expectations; room for growth.
21974,11974,2025-04-01,11650,3,TRUE,FALSE,Meets expectations; room for growth.
21975,,2025-11-01,10989,3,TRUE,FALSE,Meets expectations; room for growth.
21976,11976,2024-01-13,10679,4,TRUE,FALSE,Strong performance; exceeds expectations.
,11977,2024-04-04,10726,4,TRUE,FALSE,Strong performance; exceeds expectations.
21978,11978,2025-05-10,10443,3,TRUE,FALSE,Meets expectations; room for growth.
21979,11979,2024-11-23,12112,5,TRUE,TRUE,
21980,11980,2025-11-13,,4,TRUE,FALSE,Strong performance; exceeds expectations.
21981,11981,2024-10-03,10958,4,TRUE,FALSE,Strong performance; exceeds expectations.
21982,11982,2024-11-25,12001,4,TRUE,FALSE,Strong performance; exceeds expectations.
21983,11983,2025-10-23,11145,2,TRUE,FALSE,Needs improvement in key areas.
21984,11984,,12441,4,FALSE,,Strong performance; exceeds expectations.
21985,11985,2024-02-13,11121,4,TRUE,FALSE,Strong performance; exceeds expectations.
21986,11986,2024-06-25,11578,3,TRUE,FALSE,Meets expectations; room for growth.
21987,11987,2025-06-25,12385,3,TRUE,FALSE,Meets expectations; room for growth.
21988,11988,2024-02-16,11520,3,FALSE,FALSE,Meets expectations; room for growth.
21989,11989,2024-12-23,11027,4,FALSE,FALSE,Strong performance; exceeds expectations.
,11990,2025-06-27,12309,3,FALSE,FALSE,Meets expectations; room for growth.
21991,11991,2025-10-06,12153,4,TRUE,TRUE,Strong performance; exceeds expectations.
21992,11992,2024-10-29,10517,4,TRUE,FALSE,Strong performance; exceeds expectations.
21993,,2024-05-30,12847,2,TRUE,FALSE,Needs improvement in key areas.
